id,created_at,updated_at,filter_id,title
01KHPX62RA4DNAHC,2024-07-11 12:52:59.066154+00,,01KHPX62K6WVTP1B,"{""az"":""1"",""en"":""1"",""ru"":""1""}"
01KHPX62RA4FFKDR,2024-07-11 12:52:58.632784+00,,01KHPX62K6Z654RB,"{""az"":""Administrator"",""en"":""Administrator"",""ru"":""Администратор""}"
01KHPX62RA4JNVN6,2024-07-11 12:52:58.632784+00,,01KHPX62K6C03MD4,"{""az"":""Digər"",""en"":""Other"",""ru"":""другой""}"
01KHPX62RA4MSR6G,2024-07-11 12:52:58.632784+00,,01KHPX62K639Y2N9,"{""az"":""19"",""en"":""19"",""ru"":""19""}"
01KHPX62RA4XEHHM,2024-07-11 12:52:58.632784+00,,01KHPX62K6T1JGGE,"{""az"":""Rəssam"",""en"":""Artist"",""ru"":""Художник""}"
01KHPX62RA51DX09,2024-07-11 12:52:59.066154+00,,01KHPX62K6BAC2VP,"{""az"":""6"",""en"":""6"",""ru"":""6""}"
01KHPX62RA5375K8,2024-07-11 12:52:58.632784+00,,01KHPX62K6CXDVM5,"{""az"":""Əczaçı"",""en"":""Pharmacist"",""ru"":""Фармацевт""}"
01KHPX62RA53KVGD,2024-07-11 12:52:58.632784+00,,01KHPX62K639Y2N9,"{""az"":""4"",""en"":""4"",""ru"":""4""}"
01KHPX62RA5A14SB,2024-07-11 12:52:58.632784+00,,01KHPX62K6EN5KCB,"{""az"":""Fəhlə"",""en"":""Worker"",""ru"":""Рабочий""}"
01KHPX62RA5C9QG2,2024-07-11 12:52:58.632784+00,,01KHPX62K6QC26YR,"{""az"":""Diqər inşaat"",""en"":""Another construction"",""ru"":""Еще одна конструкция""}"
01KHPX62RA5CH55K,2024-07-11 12:52:58.632784+00,,01KHPX62K65NN54E,"{""az"":""Mərməri qurami"",""en"":""Marble floor"",""ru"":""Мраморный пол""}"
01KHPX62RA5DBGRA,2024-07-11 12:52:58.632784+00,,01KHPX62K68HRTDY,"{""az"":""Oyun, model, şou-biznes"",""en"":""Game, model, show business"",""ru"":""Игра, модель, шоу-бизнес""}"
01KHPX62RA5P7ADF,2024-07-11 12:52:58.632784+00,,01KHPX62K6PSNNSE,"{""az"":""Var"",""en"":""There is"",""ru"":""Есть""}"
01KHPX62RA5Q42P8,2024-07-11 12:52:58.632784+00,,01KHPX62K61BSKT1,"{""az"":""Digər"",""en"":""Other"",""ru"":""другой""}"
01KHPX62RA5QT389,2024-07-11 12:52:58.632784+00,,01KHPX62K65NN54E,"{""az"":""Tetra balığı"",""en"":""Tetra fish"",""ru"":""Тетра рыба""}"
01KHPX62RA5VN1Z5,2024-07-11 12:52:58.632784+00,,01KHPX62K6CE0V96,"{""az"":""İctimaiyyətlə əlaqələr"",""en"":""Public Relations"",""ru"":""Связи с общественностью""}"
01KHPX62RA5VRM5V,2024-07-11 12:52:58.632784+00,,01KHPX62K6C5DKV2,"{""az"":""Texniki avadanlıq mütəxəssisi"",""en"":""Technical equipment specialist"",""ru"":""Специалист по техническому оборудованию""}"
01KHPX62RA5XFJ3W,2024-07-11 12:52:58.632784+00,,01KHPX62K6Z654RB,"{""az"":""Katibə / Referent"",""en"":""Secretary / Referee"",""ru"":""Секретарь/Рефери""}"
01KHPX62RA64TMZR,2024-07-11 12:52:58.632784+00,,01KHPX62K65NN54E,"{""az"":""Mələk balığı"",""en"":""Angel fish"",""ru"":""Рыба-ангел""}"
01KHPX62RA64W17J,2024-07-11 12:52:59.066154+00,,01KHPX62K6DSFSNE,"{""az"":""8"",""en"":""8"",""ru"":""8""}"
01KHPX62RA6F7H96,2024-07-11 12:52:58.632784+00,,01KHPX62K65NN54E,"{""az"":""Qara tetra"",""en"":""Black tetra"",""ru"":""Черная тетра""}"
01KHPX62RA6N0MD1,2024-07-11 12:52:58.632784+00,,01KHPX62K6ZTAVJ0,"{""az"":""Şampunlar və balzamlar"",""en"":""Shampoos and conditioners"",""ru"":""Шампуни и кондиционеры""}"
01KHPX62RA6TQ91W,2024-07-11 12:52:59.066154+00,,01KHPX62K6HCXE58,"{""az"":""Satılır"",""en"":""For sale"",""ru"":""Продается""}"
01KHPX62RA6W67T5,2024-07-11 12:52:58.632784+00,,01KHPX62K6HAN54K,"{""az"":""Müəllim"",""en"":""Teacher"",""ru"":""Учитель""}"
01KHPX62RA71F3AH,2024-07-11 12:52:58.632784+00,,01KHPX62K6CXDVM5,"{""az"":""Həkim"",""en"":""Doctor"",""ru"":""Врач""}"
01KHPX62RA7271DR,2024-07-11 12:52:59.066154+00,,01KHPX62K6461Z1Y,"{""az"":""Satılır"",""en"":""For sale"",""ru"":""Продается""}"
01KHPX62RA727JW6,2024-07-11 12:52:58.632784+00,,01KHPX62K6TPP2T8,"{""az"":""Kirayə verilir"",""en"":""For rent"",""ru"":""В аренду""}"
01KHPX62RA76VPZG,2024-07-11 12:52:58.632784+00,,01KHPX62K6QRWKCJ,"{""az"":""Xarrat"",""en"":""Harrat"",""ru"":""Харрат""}"
01KHPX62RA78MESD,2024-07-11 12:52:58.632784+00,,01KHPX62K6AS24J2,"{""az"":""Digər"",""en"":""Other"",""ru"":""другой""}"
01KHPX62RA7DVKTY,2024-07-11 12:52:59.066154+00,,01KHPX62K6BAC2VP,"{""az"":""4"",""en"":""4"",""ru"":""4""}"
01KHPX62RA7RNBGA,2024-07-11 12:52:58.632784+00,,01KHPX62K6CXDVM5,"{""az"":""Tibb təmsilçisi"",""en"":""Medical representative"",""ru"":""Медицинский представитель""}"
01KHPX62RA7RYT9M,2024-07-11 12:52:58.632784+00,,01KHPX62K6CE0V96,"{""az"":""Marketoloq"",""en"":""Marketer"",""ru"":""Маркетолог""}"
01KHPX62RA7VDVEN,2024-07-11 12:52:58.632784+00,,01KHPX62K65NN54E,"{""az"":""Ansistrus"",""en"":""Ancistrus"",""ru"":""Анциструс""}"
01KHPX62RA7XCVBG,2024-07-11 12:52:58.632784+00,,01KHPX62K65NN54E,"{""az"":""Ulduz balığı"",""en"":""Starfish"",""ru"":""морская звезда""}"
01KHPX62RA7ZJ6KM,2024-07-11 12:52:59.066154+00,,01KHPX62K64RXN4F,"{""az"":""Yeni tikili"",""en"":""New building"",""ru"":""Новое здание""}"
01KHPX62RA85FZWT,2024-07-11 12:52:59.066154+00,,01KHPX62K6WVTP1B,"{""az"":""18"",""en"":""18"",""ru"":""18""}"
01KHPX62RA8BFMBE,2024-07-11 12:52:58.632784+00,,01KHPX62K6C5DKV2,"{""az"":""Veb proqramçı"",""en"":""Web programmer"",""ru"":""Веб-программист""}"
01KHPX62RA8STSTB,2024-07-11 12:52:58.632784+00,,01KHPX62K6NTTBVE,"{""az"":""Tam"",""en"":""Full"",""ru"":""Полный""}"
01KHPX62RA8ZSVCX,2024-07-11 12:52:59.066154+00,,01KHPX62K687WPMB,"{""az"":""Satılır"",""en"":""For sale"",""ru"":""Продается""}"
01KHPX62RA900ACK,2024-07-11 12:52:59.066154+00,,01KHPX62K62JJQ0D,"{""az"":""Təmirsiz"",""en"":""Unrepaired"",""ru"":""Неремонтированный""}"
01KHPX62RA92FP1Y,2024-07-11 12:52:58.632784+00,,01KHPX62K6QRWKCJ,"{""az"":""Mebel ustası"",""en"":""Furniture maker"",""ru"":""Мебельщик""}"
01KHPX62RA92HG4S,2024-07-11 12:52:58.632784+00,,01KHPX62K6T1422J,"{""az"":""Tütuquşu"",""en"":""Parrot"",""ru"":""Попугай""}"
01KHPX62RA92RRFV,2024-07-11 12:52:58.632784+00,,01KHPX62K6AEJZMN,"{""az"":""Ekspeditor"",""en"":""Forwarder"",""ru"":""Экспедитор""}"
01KHPX62RA982A14,2024-07-11 12:52:59.066154+00,,01KHPX62K6WVTP1B,"{""az"":""7"",""en"":""7"",""ru"":""7""}"
01KHPX62RA98BADY,2024-07-11 12:52:58.632784+00,,01KHPX62K65NN54E,"{""az"":""Danio rerio"",""en"":""Danio rerio"",""ru"":""Данио рерио""}"
01KHPX62RA9AP966,2024-07-11 12:52:58.632784+00,,01KHPX62K6CE0V96,"{""az"":""Promouter"",""en"":""Promoter"",""ru"":""Промоутер""}"
01KHPX62RA9CKJ3S,2024-07-11 12:52:59.066154+00,,01KHPX62K6AEEFPA,"{""az"":""Kirayə verilir"",""en"":""For rent"",""ru"":""В аренду""}"
01KHPX62RA9QRXY0,2024-07-11 12:52:58.632784+00,,01KHPX62K6W6K10C,"{""az"":""Vacib deyil"",""en"":""It is not necessary"",""ru"":""Это не обязательно""}"
01KHPX62RA9QS7MS,2024-07-11 12:52:58.632784+00,,01KHPX62K6QC26YR,"{""az"":""Mühəndis, konstruktor"",""en"":""Engineer, designer"",""ru"":""Инженер, дизайнер""}"
01KHPX62RA9V90VX,2024-07-11 12:52:59.066154+00,,01KHPX62K6FPVCWA,"{""az"":""16"",""en"":""16"",""ru"":""16""}"
01KHPX62RA9W54H1,2024-07-11 12:52:58.632784+00,,01KHPX62K6C03MD4,"{""az"":""Xarici və daxili filtrlər"",""en"":""External and internal filters"",""ru"":""Внешние и внутренние фильтры""}"
01KHPX62RA9YQX3D,2024-07-11 12:52:58.632784+00,,01KHPX62K6JCW8JQ,"{""az"":""Təmirli"",""en"":""Repaired"",""ru"":""Отремонтировано""}"
01KHPX62RAA0JY3B,2024-07-11 12:52:59.066154+00,,01KHPX62K6WVTP1B,"{""az"":""2"",""en"":""2"",""ru"":""2""}"
01KHPX62RAA486KE,2024-07-11 12:52:58.632784+00,,01KHPX62K6AS24J2,"{""az"":""Açıq pişik tualeti"",""en"":""Outdoor cat toilet"",""ru"":""Уличный кошачий туалет""}"
01KHPX62RAA4X28J,2024-07-11 12:52:59.066154+00,,01KHPX62K6FPVCWA,"{""az"":""18"",""en"":""18"",""ru"":""18""}"
01KHPX62RAA581XZ,2024-07-11 12:52:59.066154+00,,01KHPX62K6FPVCWA,"{""az"":""20"",""en"":""20"",""ru"":""20""}"
01KHPX62RAAC1T7K,2024-07-11 12:52:59.066154+00,,01KHPX62K6DSFSNE,"{""az"":""12"",""en"":""12"",""ru"":""12""}"
01KHPX62RAAEKW7Q,2024-07-11 12:52:58.632784+00,,01KHPX62K6CXDVM5,"{""az"":""Digər tibb vəzifəsi"",""en"":""Other medical duty"",""ru"":""Прочие медицинские обязанности""}"
01KHPX62RAAF9X6G,2024-07-11 12:52:58.632784+00,,01KHPX62K639Y2N9,"{""az"":""15"",""en"":""15"",""ru"":""15""}"
01KHPX62RAAM7Q38,2024-07-11 12:52:58.632784+00,,01KHPX62K639Y2N9,"{""az"":""5"",""en"":""5"",""ru"":""5""}"
01KHPX62RAAPVGTK,2024-07-11 12:52:59.066154+00,,01KHPX62K6DSFSNE,"{""az"":""16"",""en"":""16"",""ru"":""16""}"
01KHPX62RAAPZ3CG,2024-07-11 12:52:58.632784+00,,01KHPX62K6T1JGGE,"{""az"":""İnteryer dizayneri"",""en"":""Interior designer"",""ru"":""Дизайнер интерьера""}"
01KHPX62RAAYPYMH,2024-07-11 12:52:59.066154+00,,01KHPX62K6FPVCWA,"{""az"":""6"",""en"":""6"",""ru"":""6""}"
01KHPX62RAB3VRR3,2024-07-11 12:52:58.632784+00,,01KHPX62K65ZZ72X,"{""az"":""Yeni tikili"",""en"":""New building"",""ru"":""Новое здание""}"
01KHPX62RAB7ZPKM,2024-07-11 12:52:58.632784+00,,01KHPX62K6CE0V96,"{""az"":""Reklam / PR"",""en"":""Advertising / PR"",""ru"":""Реклама / PR""}"
01KHPX62RAB8D4BF,2024-07-11 12:52:59.066154+00,,01KHPX62K6H8VSXW,"{""az"":""Var"",""en"":""There is"",""ru"":""Есть""}"
01KHPX62RAB9MNFS,2024-07-11 12:52:58.632784+00,,01KHPX62K6C5DKV2,"{""az"":""Veb-dizayner"",""en"":""Web designer"",""ru"":""веб-дизайнер""}"
01KHPX62RABDGM0F,2024-07-11 12:52:58.632784+00,,01KHPX62K6QRWKCJ,"{""az"":""Avtomobil ustası"",""en"":""Car mechanic"",""ru"":""Автомеханик""}"
01KHPX62RABFM3SM,2024-07-11 12:52:59.066154+00,,01KHPX62K6WVTP1B,"{""az"":""3"",""en"":""3"",""ru"":""3""}"
01KHPX62RABFMXJN,2024-07-11 12:52:59.066154+00,,01KHPX62K6X8ZCK8,"{""az"":""Var"",""en"":""There is"",""ru"":""Есть""}"
01KHPX62RABJE2BB,2024-07-11 12:52:59.066154+00,,01KHPX62K6YXTHHK,"{""az"":""Köhnə tikili"",""en"":""Old building"",""ru"":""Старое здание""}"
01KHPX62RABKPKAF,2024-07-11 12:52:59.066154+00,,01KHPX62K6DSFSNE,"{""az"":""11"",""en"":""11"",""ru"":""11""}"
01KHPX62RABMNGMJ,2024-07-11 12:52:58.632784+00,,01KHPX62K639Y2N9,"{""az"":""8"",""en"":""8"",""ru"":""8""}"
01KHPX62RABRS6DT,2024-07-11 12:52:59.066154+00,,01KHPX62K6JH55DT,"{""az"":""Təmirli"",""en"":""Repaired"",""ru"":""Отремонтировано""}"
01KHPX62RABSAX90,2024-07-11 12:52:58.632784+00,,01KHPX62K6QRWKCJ,"{""az"":""Dəmirçi"",""en"":""Blacksmith"",""ru"":""Кузнец""}"
01KHPX62RABVFF3S,2024-07-11 12:52:59.066154+00,,01KHPX62K6S7HSMB,"{""az"":""Var"",""en"":""There is"",""ru"":""Есть""}"
01KHPX62RAC1BWWV,2024-07-11 12:52:58.632784+00,,01KHPX62K6JCW8JQ,"{""az"":""Təmirsiz"",""en"":""Unrepaired"",""ru"":""Неремонтированный""}"
01KHPX62RAC2Q4M5,2024-07-11 12:52:59.066154+00,,01KHPX62K6FPVCWA,"{""az"":""7"",""en"":""7"",""ru"":""7""}"
01KHPX62RAC9S3KQ,2024-07-11 12:52:59.066154+00,,01KHPX62K6WVTP1B,"{""az"":""4"",""en"":""4"",""ru"":""4""}"
01KHPX62RACAR9ET,2024-07-11 12:52:59.066154+00,,01KHPX62K6BAC2VP,"{""az"":""8"",""en"":""8"",""ru"":""8""}"
01KHPX62RACFM1P8,2024-07-11 12:52:58.632784+00,,01KHPX62K6ZTAVJ0,"{""az"":""Nəm salfetlər"",""en"":""Wet wipes"",""ru"":""Влажные салфетки""}"
01KHPX62RACJPENH,2024-07-11 12:52:59.066154+00,,01KHPX62K6DSFSNE,"{""az"":""20"",""en"":""20"",""ru"":""20""}"
01KHPX62RACK316V,2024-07-11 12:52:59.066154+00,,01KHPX62K6FPVCWA,"{""az"":""15"",""en"":""15"",""ru"":""15""}"
01KHPX62RACTH333,2024-07-11 12:52:58.632784+00,,01KHPX62K6AEJZMN,"{""az"":""Satıcı"",""en"":""Seller"",""ru"":""Продавец""}"
01KHPX62RACYEKDC,2024-07-11 12:52:58.632784+00,,01KHPX62K6YXCSEW,"{""az"":""Mühəndis, texnoloq"",""en"":""Engineer, technologist"",""ru"":""Инженер, технолог""}"
01KHPX62RAD377NN,2024-07-11 12:52:58.632784+00,,01KHPX62K6EN5KCB,"{""az"":""Dayə"",""en"":""Nanny"",""ru"":""Няня""}"
01KHPX62RAD38T2W,2024-07-11 12:52:58.632784+00,,01KHPX62K6Z654RB,"{""az"":""Heyətin idarəolunması"",""en"":""Management staff"",""ru"":""Сотрудники управления""}"
01KHPX62RAD7TRN2,2024-07-11 12:52:58.632784+00,,01KHPX62K6QRWKCJ,"{""az"":""Kafel ustası"",""en"":""Tiler"",""ru"":""Мастер плитки""}"
01KHPX62RADBQS4D,2024-07-11 12:52:58.632784+00,,01KHPX62K602WX6D,"{""az"":""Digər maliyyəçi"",""en"":""Another financier"",""ru"":""Другой финансист""}"
01KHPX62RADBRVWJ,2024-07-11 12:52:58.632784+00,,01KHPX62K6C5DKV2,"{""az"":""Məlumat bazalarının tədqiqi və idarə edilməsi"",""en"":""Research and management of databases"",""ru"":""Исследование и управление базами данных""}"
01KHPX62RADN9EXX,2024-07-11 12:52:58.632784+00,,01KHPX62K6QP3M8J,"{""az"":""1 ildən 3 ilə qədər"",""en"":""1 to 3 years"",""ru"":""От 1 до 3 лет""}"
01KHPX62RADRZQK7,2024-07-11 12:52:58.632784+00,,01KHPX62K6C5DKV2,"{""az"":""İT mütəxəssis / məsləhətçi"",""en"":""IT specialist / consultant"",""ru"":""ИТ-специалист/консультант""}"
01KHPX62RADWYRQ8,2024-07-11 12:52:58.632784+00,,01KHPX62K6WW4HCY,"{""az"":""İşə düzəltmə agentlikləri"",""en"":""Recruitment agencies"",""ru"":""Агенства по набору персонала""}"
01KHPX62RADX6DNN,2024-07-11 12:52:58.632784+00,,01KHPX62K6QRWKCJ,"{""az"":""Bənna"",""en"":""Banna"",""ru"":""Банна""}"
01KHPX62RADX6VSY,2024-07-11 12:52:59.066154+00,,01KHPX62K6WVTP1B,"{""az"":""15"",""en"":""15"",""ru"":""15""}"
01KHPX62RAE26GXM,2024-07-11 12:52:58.632784+00,,01KHPX62K65NN54E,"{""az"":""Mollineziya"",""en"":""Mollinesia"",""ru"":""Моллинезия""}"
01KHPX62RAE5HAS7,2024-07-11 12:52:58.632784+00,,01KHPX62K65NN54E,"{""az"":""Qılıncquyruq"",""en"":""Swordtail"",""ru"":""Меченосец""}"
01KHPX62RAE5QD71,2024-07-11 12:52:58.632784+00,,01KHPX62K6HAN54K,"{""az"":""Digər tədris sahələri"",""en"":""Other fields of study"",""ru"":""Другие области обучения""}"
01KHPX62RAECB2Y7,2024-07-11 12:52:58.632784+00,,01KHPX62K6ZTAVJ0,"{""az"":""Diş və ağız boşluğu gigiyenası"",""en"":""Dental and oral cavity hygiene"",""ru"":""Гигиена зубов и полости рта""}"
01KHPX62RAEFDGX4,2024-07-11 12:52:58.632784+00,,01KHPX62K6QRWKCJ,"{""az"":""Dülgər"",""en"":""Carpenter"",""ru"":""Плотник""}"
01KHPX62RAEFZAFW,2024-07-11 12:52:58.632784+00,,01KHPX62K61BSKT1,"{""az"":""Tutuquşu üçün"",""en"":""For the parrot"",""ru"":""Для попугая""}"
01KHPX62RAEN0G47,2024-07-11 12:52:58.632784+00,,01KHPX62K6EN5KCB,"{""az"":""Kuryer"",""en"":""Courier"",""ru"":""Курьер""}"
01KHPX62RAEREYNX,2024-07-11 12:52:58.632784+00,,01KHPX62K6AS24J2,"{""az"":""Tualet üçün xəkəndaz"",""en"":""Toilet seat"",""ru"":""Сиденье для унитаза""}"
01KHPX62RAEV3616,2024-07-11 12:52:59.066154+00,,01KHPX62K6FPVCWA,"{""az"":""10"",""en"":""10"",""ru"":""10""}"
01KHPX62RAEV5331,2024-07-11 12:52:59.066154+00,,01KHPX62K6WVTP1B,"{""az"":""11"",""en"":""11"",""ru"":""11""}"
01KHPX62RAEWBHE6,2024-07-11 12:52:58.632784+00,,01KHPX62K6ZTAVJ0,"{""az"":""Tualet təlimi üçün spreylər"",""en"":""Sprays for toilet training"",""ru"":""Спреи для приучения к туалету""}"
01KHPX62RAFGNW19,2024-07-11 12:52:58.632784+00,,01KHPX62K639Y2N9,"{""az"":""3"",""en"":""3"",""ru"":""3""}"
01KHPX62RAFMCQNN,2024-07-11 12:52:58.632784+00,,01KHPX62K6FCWTR1,"{""az"":""Vəkil"",""en"":""Lawyer"",""ru"":""Адвокат""}"
01KHPX62RAFQDKGP,2024-07-11 12:52:59.066154+00,,01KHPX62K6HCXE58,"{""az"":""Kirayə verilir"",""en"":""For rent"",""ru"":""В аренду""}"
01KHPX62RAFQS8T2,2024-07-11 12:52:58.632784+00,,01KHPX62K6ZTAVJ0,"{""az"":""Göz gigiyenası"",""en"":""Eye hygiene"",""ru"":""Гигиена глаз""}"
01KHPX62RAFRFHM4,2024-07-11 12:52:59.066154+00,,01KHPX62K6RQWB7H,"{""az"":""Yox"",""en"":""No"",""ru"":""Нет""}"
01KHPX62RAFTCH2X,2024-07-11 12:52:58.632784+00,,01KHPX62K6AEJZMN,"{""az"":""Salış üzrə mütəxəssis"",""en"":""Marketing specialist"",""ru"":""Специалист по маркетингу""}"
01KHPX62RAFWT4J9,2024-07-11 12:52:58.632784+00,,01KHPX62K68HRTDY,"{""az"":""Telefonda operator"",""en"":""Operator on the phone"",""ru"":""Оператор по телефону""}"
01KHPX62RAG5BBPV,2024-07-11 12:52:59.066154+00,,01KHPX62K6DSFSNE,"{""az"":""14"",""en"":""14"",""ru"":""14""}"
01KHPX62RAG87286,2024-07-11 12:52:58.632784+00,,01KHPX62K6FPVCWA,"{""az"":""1"",""en"":""1"",""ru"":""1""}"
01KHPX62RAG8ABRY,2024-07-11 12:52:58.632784+00,,01KHPX62K639Y2N9,"{""az"":""18"",""en"":""18"",""ru"":""18""}"
01KHPX62RAGGQN4S,2024-07-11 12:52:59.066154+00,,01KHPX62K6AEEFPA,"{""az"":""Satılır"",""en"":""For sale"",""ru"":""Продается""}"
01KHPX62RAGK715S,2024-07-11 12:52:58.632784+00,,01KHPX62K6EN5KCB,"{""az"":""Bərbər, kosmetoloq"",""en"":""Hairdresser, beautician"",""ru"":""Парикмахер, косметолог""}"
01KHPX62RAGTPDKY,2024-07-11 12:52:58.632784+00,,01KHPX62K6QC26YR,"{""az"":""Santexnik"",""en"":""Plumber"",""ru"":""Водопроводчик""}"
01KHPX62RAGWY8FD,2024-07-11 12:52:59.066154+00,,01KHPX62K6DHSR2R,"{""az"":""Satılır"",""en"":""For sale"",""ru"":""Продается""}"
01KHPX62RAGZNQGP,2024-07-11 12:52:59.066154+00,,01KHPX62K6FPVCWA,"{""az"":""9"",""en"":""9"",""ru"":""9""}"
01KHPX62RAH1Z52M,2024-07-11 12:52:58.632784+00,,01KHPX62K6QRWKCJ,"{""az"":""Qazancı"",""en"":""Gain"",""ru"":""Прирост""}"
01KHPX62RAH6W5RV,2024-07-11 12:52:58.632784+00,,01KHPX62K68HRTDY,"{""az"":""Video operator"",""en"":""Video operator"",""ru"":""Видеооператор""}"
01KHPX62RAH8KGM5,2024-07-11 12:52:59.066154+00,,01KHPX62K6DSFSNE,"{""az"":""18"",""en"":""18"",""ru"":""18""}"
01KHPX62RAH8WZ71,2024-07-11 12:52:59.066154+00,,01KHPX62K6RQWB7H,"{""az"":""Var"",""en"":""There is"",""ru"":""Есть""}"
01KHPX62RAH9K6XX,2024-07-11 12:52:58.632784+00,,01KHPX62K6EN5KCB,"{""az"":""Turizm və mehmanxana işi"",""en"":""Tourism and hotel business"",""ru"":""Туризм и гостиничный бизнес""}"
01KHPX62RAHB2J6B,2024-07-11 12:52:58.632784+00,,01KHPX62K6EN5KCB,"{""az"":""Qabyuyan"",""en"":""dishwasher"",""ru"":""посудомоечная машина""}"
01KHPX62RAHBHFX0,2024-07-11 12:52:59.066154+00,,01KHPX62K6BAC2VP,"{""az"":""5"",""en"":""5"",""ru"":""5""}"
01KHPX62RAHFY8T9,2024-07-11 12:52:58.632784+00,,01KHPX62K68HRTDY,"{""az"":""Digər peşələr"",""en"":""Other professions"",""ru"":""Другие профессии""}"
01KHPX62RAHJAJAT,2024-07-11 12:52:58.632784+00,,01KHPX62K602WX6D,"{""az"":""Kassir"",""en"":""Cashier"",""ru"":""Касса""}"
01KHPX62RAHR236P,2024-07-11 12:52:58.632784+00,,01KHPX62K639Y2N9,"{""az"":""13"",""en"":""13"",""ru"":""13""}"
01KHPX62RAHWQ1DW,2024-07-11 12:52:58.632784+00,,01KHPX62K68HRTDY,"{""az"":""Fotoqrafçı"",""en"":""Photographer"",""ru"":""Фотограф""}"
01KHPX62RAHZFV7E,2024-07-11 12:52:58.632784+00,,01KHPX62K6EN5KCB,"{""az"":""Mühafizə / təhlükəsizlik"",""en"":""Protection / security"",""ru"":""Защита/безопасность""}"
01KHPX62RAJ1K69F,2024-07-11 12:52:59.066154+00,,01KHPX62K6DHSR2R,"{""az"":""Kirayə verilir"",""en"":""For rent"",""ru"":""В аренду""}"
01KHPX62RAJ6P1J9,2024-07-11 12:52:58.632784+00,,01KHPX62K6HAN54K,"{""az"":""Xüsusi təhsil / Təlim"",""en"":""Special education / Training"",""ru"":""Специальное образование/Обучение""}"
01KHPX62RAJ7TFBX,2024-07-11 12:52:59.066154+00,,01KHPX62K6WVTP1B,"{""az"":""8"",""en"":""8"",""ru"":""8""}"
01KHPX62RAJ8VW22,2024-07-11 12:52:58.632784+00,,01KHPX62K6QRWKCJ,"{""az"":""Çilingir ustası"",""en"":""Locksmith"",""ru"":""Слесарь""}"
01KHPX62RAJB608J,2024-07-11 12:52:58.632784+00,,01KHPX62K6ZTAVJ0,"{""az"":""Parfümlər"",""en"":""Perfumes"",""ru"":""Парфюмерия""}"
01KHPX62RAJBFEPJ,2024-07-11 12:52:58.632784+00,,01KHPX62K6T1JGGE,"{""az"":""Digər qrafika və rəsm vəzifələri"",""en"":""Other graphics and drawing tasks"",""ru"":""Прочие графические и рисовальные задачи.""}"
01KHPX62RAJC0EMB,2024-07-11 12:52:58.632784+00,,01KHPX62K6VTGAWM,"{""az"":""Akvarium arxa fon şəkilləri"",""en"":""Aquarium background images"",""ru"":""Фоновые изображения аквариума""}"
01KHPX62RAJK5K36,2024-07-11 12:52:59.066154+00,,01KHPX62K6FPVCWA,"{""az"":""19"",""en"":""19"",""ru"":""19""}"
01KHPX62RAJKZ2R9,2024-07-11 12:52:59.066154+00,,01KHPX62K6WVTP1B,"{""az"":""14"",""en"":""14"",""ru"":""14""}"
01KHPX62RAJQX6M0,2024-07-11 12:52:58.632784+00,,01KHPX62K6AEJZMN,"{""az"":""Anbardar"",""en"":""Warehouseman"",""ru"":""Складщик""}"
01KHPX62RAJSNJ8E,2024-07-11 12:52:59.066154+00,,01KHPX62K6BAC2VP,"{""az"":""11"",""en"":""11"",""ru"":""11""}"
01KHPX62RAJT7S0S,2024-07-11 12:52:58.632784+00,,01KHPX62K6C03MD4,"{""az"":""Akvariumlar və terrariumlar üçün ölçü cihazları"",""en"":""Measuring devices for aquariums and terrariums"",""ru"":""Измерительные приборы для аквариумов и террариумов""}"
01KHPX62RAJTH438,2024-07-11 12:52:59.066154+00,,01KHPX62K6BAC2VP,"{""az"":""9"",""en"":""9"",""ru"":""9""}"
01KHPX62RAJXNY6G,2024-07-11 12:52:58.632784+00,,01KHPX62K639Y2N9,"{""az"":""10"",""en"":""10"",""ru"":""10""}"
01KHPX62RAJXZMN8,2024-07-11 12:52:58.632784+00,,01KHPX62K68HRTDY,"{""az"":""Tələbələr üçün"",""en"":""For students"",""ru"":""Для студентов""}"
01KHPX62RAK3HV3M,2024-07-11 12:52:58.632784+00,,01KHPX62K6FCWTR1,"{""az"":""Digər hüquqi sahələr"",""en"":""Other legal areas"",""ru"":""Другие правовые области""}"
01KHPX62RAK42VS8,2024-07-11 12:52:58.632784+00,,01KHPX62K602WX6D,"{""az"":""Maliyyə analizi"",""en"":""Financial analysis"",""ru"":""Финансовый анализ""}"
01KHPX62RAK6N0DB,2024-07-11 12:52:58.632784+00,,01KHPX62K6VTGAWM,"{""az"":""Qum və Çınqıllar"",""en"":""Sand and Gravel"",""ru"":""Песок и Гравий""}"
01KHPX62RAK9MY38,2024-07-11 12:52:58.632784+00,,01KHPX62K65NN54E,"{""az"":""Quppi"",""en"":""Guppy"",""ru"":""Гуппи""}"
01KHPX62RAKBJB09,2024-07-11 12:52:58.632784+00,,01KHPX62K6AS24J2,"{""az"":""Qapalı (bio) pişik tualeti"",""en"":""Indoor (bio) cat litter"",""ru"":""Домашний (био) наполнитель для кошачьего туалета""}"
